middle thyroid vein,religious person,person,organism,living thing
superior thyroid vein,rose,shrub,woody plant,vascular plant
pancreas,Amerindian,person,organism,living thing
lung,psychology,science,discipline,knowledge domain
interstitial fluid,ectasia,dilatation,physical condition,condition
arterial blood,color tube,kinescope,cathode-ray tube,gas-discharge tube
blood group,potential unit,electromagnetic unit,unit of measurement,definite quantity
lifeblood,board game,parlor game,game,activity
bloodstream,aquatic fern,fern,pteridophyte,vascular plant
blood clot,pottery,ceramic ware,utensil,implement
cord blood,flower,angiosperm,spermatophyte,vascular plant
menorrhea,flood,geological phenomenon,natural phenomenon,phenomenon
venous blood,basidiomycete,fungus,organism,living thing
whole blood,disputant,person,organism,living thing
plasma,contract,written agreement,agreement,statement
antiserum,endocrine gland,gland,organ,body part
histamine,carditis,inflammation,symptom,evidence
venae dorsales penis superficiales,intellectual,person,organism,living thing
venae dorsales penis profunda,gene,sequence,series,ordering
vena profunda penis,executive department,federal department,government department,department
inferior vena cava,linguistics,science,discipline,knowledge domain
superior vena cava,Nicaraguan monetary unit,monetary unit,unit of measurement,definite quantity
venae profundae clitoridis,religious person,person,organism,living thing
vena dorsalis clitoridis profunda,antibody,protein,macromolecule,molecule
venae dorsales clitoridis superficiales,young,animal,organism,living thing
venae interlobulares renis,thermometer,measuring instrument,instrument,device
venae labiales anteriores,oil,lipid,macromolecule,molecule
venae labiales posteriores,willow,tree,woody plant,vascular plant
submucosa,willow,tree,woody plant,vascular plant
lymph node,certainty,cognitive state,psychological state,condition
pronucleus,atmospheric phenomenon,physical phenomenon,natural phenomenon,phenomenon
dominant gene,circle,ellipse,conic section,plane figure
allele,mental disorder,disorder,physical condition,condition
genetic marker,bad person,person,organism,living thing
homeotic gene,fig tree,tree,woody plant,vascular plant
lethal gene,learner,person,organism,living thing
linkage group,skating,sport,diversion,activity
mutant gene,sonata,classical music,music genre,expressive style
nonallele,pesticide poisoning,poisoning,physical condition,condition
operator gene,leisure,time off,time period,fundamental quantity
oncogene,sweet roll,bun,bread,starches
polygene,statue,sculpture,plastic art,art
proto-oncogene,saint,deity,spiritual being,belief
recessive gene,glandular disease,disorder,physical condition,condition
regulatory gene,follower,person,organism,living thing
repressor gene,exocrine gland,gland,organ,body part
structural gene,achiever,person,organism,living thing
transgene,incense tree,tree,woody plant,vascular plant
X-linked gene,wildflower,angiosperm,spermatophyte,vascular plant
Y-linked gene,blue,chromatic color,color,visual property
chromatid,grass,gramineous plant,herb,vascular plant
sarcosome,Tibeto-Burman,Sino-Tibetan,natural language,language
myelocyte,glandular disease,disorder,physical condition,condition
myeloblast,linguistics,science,discipline,knowledge domain
lymphocyte,Semitic,Afroasiatic,natural language,language
granulocyte,dwelling,housing,structure,artifact
monocyte,gray,achromatic color,color,visual property
basophil,wood,plant material,material,substance
neutrophil,hinge joint,synovial joint,joint,body part
eosinophil,apartment,housing,structure,artifact
myofibril,Somalian monetary unit,monetary unit,unit of measurement,definite quantity
smooth muscle,television camera,television equipment,electronic equipment,equipment
neuroglia,animal oil,animal material,material,substance
fiber bundle,wordbook,reference book,book,publication
neuropil,change,happening,event,psychological feature
grey matter,Penutian,Amerind,natural language,language
white matter,brush,vegetation,collection,group
pituitary,pesticide poisoning,poisoning,physical condition,condition
anterior pituitary,invertebrate,animal,organism,living thing
pars distilis,hater,person,organism,living thing
pars intermedia,steel,alloy,mixture,substance
posterior pituitary,traveler,person,organism,living thing
pineal gland,temporal vein,vein,blood vessel,vessel
islands of Langerhans,achiever,person,organism,living thing
adrenal medulla,elastance unit,electromagnetic unit,unit of measurement,definite quantity
subthalamic nucleus,vending machine,slot machine,machine,device
pudendum,gray,achromatic color,color,visual property
female genitalia,angiospermous tree,tree,woody plant,vascular plant
male genitalia,money,medium of exchange,standard,system of measurement
corpus luteum,timepiece,measuring instrument,instrument,device
uterus,monster,imaginary being,imagination,creativity
decidua,currency,medium of exchange,standard,system of measurement
mons,inhabitant,person,organism,living thing
Cowper's gland,skidder,person,organism,living thing
cervical glands,lily,liliaceous plant,bulbous plant,vascular plant
gonad,dwelling,housing,structure,artifact
cock,electro-acoustic transducer,transducer,electrical device,device
micropenis,worker,person,organism,living thing
prepuce,motor vehicle,self-propelled vehicle,wheeled vehicle,container
seminal vesicle,hair care,care,work,activity
book lung,Jew,person,organism,living thing
pharyngeal tonsil,follower,person,organism,living thing
arytenoid,word,language unit,part,relation
thyroid cartilage,sword,weapon,instrument,device
digestive gland,party,organization,social group,group
salivary gland,Hindu deity,deity,spiritual being,belief
small intestine,mansard,curb roof,roof,protective covering
large intestine,larceny,felony,crime,transgression
bullethead,platform,horizontal surface,surface,artifact
scalp,Greek deity,deity,spiritual being,belief
mammary gland,collector,person,organism,living thing
nabothian gland,round-trip ticket,ticket,commercial document,document
vestibular gland,autoeroticism,sexual activity,bodily process,organic process
spare tire,sap,solution,mixture,substance
leg,atmospheric phenomenon,physical phenomenon,natural phenomenon,phenomenon
crus,leave,time off,time period,fundamental quantity
thigh,jelly fungus,fungus,organism,living thing
arm,loom,textile machine,machine,device
forearm,unfortunate,person,organism,living thing
sphincter,violet,viola,herb,vascular plant
knee,Libyan monetary unit,monetary unit,unit of measurement,definite quantity
ankle,asphodel,liliaceous plant,bulbous plant,vascular plant
elbow,disputant,person,organism,living thing
interphalangeal joint,house,building,structure,artifact
cuticle,salience,prominence,standing,status
fascia,pottery,ceramic ware,utensil,implement
autograft,advocate,person,organism,living thing
homograft,metric weight unit,metric unit,unit of measurement,definite quantity
heterograft,zeolite,mineral,material,substance
scar tissue,leaf,plant organ,plant part,natural object
hangnail,bituminous coal,coal,fossil fuel,fuel
wrist,night-blooming cereus,cactus,succulent,vascular plant
nose,gambler,person,organism,living thing
superego,inventory,list,database,information
paracosm,clothing,consumer goods,commodity,artifact
incoordination,flower,angiosperm,spermatophyte,vascular plant
disfluency,catcher's mask,baseball equipment,sports equipment,equipment
denseness,nonreligious person,person,organism,living thing
dullness,clothing,consumer goods,commodity,artifact
vacuousness,contract,written agreement,agreement,statement
talentlessness,herbicide,chemical,material,substance
incapability,labial artery,artery,blood vessel,vessel
awkwardness,atmospheric phenomenon,physical phenomenon,natural phenomenon,phenomenon
inefficiency,glory pea,shrub,woody plant,vascular plant
amateurishness,flower,angiosperm,spermatophyte,vascular plant
fruitlessness,resistance unit,electromagnetic unit,unit of measurement,definite quantity
unoriginality,speed,rate,magnitude relation,relation
anterograde amnesia,guitar,stringed instrument,musical instrument,device
retrograde amnesia,vein of penis,vein,blood vessel,vessel
forgetfulness,juvenile,person,organism,living thing
selective amnesia,dust,particulate,material,substance
transient global amnesia,towel,piece of cloth,fabric,artifact
self,juncture,happening,event,psychological feature
sense of direction,endoscope,medical instrument,instrument,device
sense of responsibility,spleenwort,fern,pteridophyte,vascular plant
sensibility,articulation,pronunciation,utterance,auditory communication
waking,opportunity cost,cost,outgo,transferred property
automatic pilot,pool ball,ball,game equipment,equipment
coma,party,organization,social group,group
electrosleep,flower,angiosperm,spermatophyte,vascular plant
semicoma,oleaster,shrub,woody plant,vascular plant
insensibility,grass,gramineous plant,herb,vascular plant
